variant,radius,alpha,image,GT,PSNR,SSIM,LPIPS
blur_r2p0_a0p5,2,0.5,r18798194t.png,r18798194t.png,23.43621332,0.8968358,0.124082349
blur_r2p0_a0p5,2,0.5,r1889220ft.png,r1889220ft.png,23.63566187,0.8867786,0.129354209
blur_r2p0_a0p5,2,0.5,r18990432t.png,r18990432t.png,26.11653477,0.9240076,0.0897182
blur_r2p0_a0p5,2,0.5,r1904147dt.png,r1904147dt.png,23.95163942,0.93289846,0.100397401
blur_r2p0_a0p5,2,0.5,r191488c6t.png,r191488c6t.png,26.52732177,0.976546,0.059289239
blur_r2p0_a0p5,2,0.5,r1915909et.png,r1915909et.png,27.23325337,0.90930605,0.131324232
blur_r2p0_a0p5,2,0.5,r19183258t.png,r19183258t.png,17.68307077,0.893492,0.129467025
blur_r2p0_a0p5,2,0.5,r197770adt.png,r197770adt.png,24.60411462,0.7741278,0.29994905
blur_r1p5_a0p65,1.5,0.65,r00816405t.png,r00816405t.png,21.26124848,0.8053623,0.237134039
blur_r1p5_a0p65,1.5,0.65,r00869422t.png,r00869422t.png,18.94705609,0.7402218,0.192928225
blur_r1p5_a0p65,1.5,0.65,r00879054t.png,r00879054t.png,22.58426584,0.88533133,0.160228983
blur_r1p5_a0p65,1.5,0.65,r01058910t.png,r01058910t.png,12.86759718,0.8319356,0.212084502
blur_r1p5_a0p65,1.5,0.65,r01170470t.png,r01170470t.png,27.08806109,0.90207165,0.139239788
blur_r1p5_a0p65,1.5,0.65,r01474187t.png,r01474187t.png,21.15615469,0.80559903,0.218859985
blur_r1p5_a0p65,1.5,0.65,r0150031ft.png,r0150031ft.png,22.25613306,0.8926606,0.143906057
blur_r1p5_a0p65,1.5,0.65,r01559391t.png,r01559391t.png,17.29042997,0.71702546,0.289202243
blur_r1p5_a0p65,1.5,0.65,r02189767t.png,r02189767t.png,24.73961013,0.8351452,0.20830898
blur_r1p5_a0p65,1.5,0.65,r02354285t.png,r02354285t.png,26.74168812,0.820703,0.232574582
blur_r1p5_a0p65,1.5,0.65,r02508493t.png,r02508493t.png,24.53061165,0.89076066,0.208727166
blur_r1p5_a0p65,1.5,0.65,r0287344at.png,r0287344at.png,26.02608576,0.88427776,0.178607106
blur_r1p5_a0p65,1.5,0.65,r02897203t.png,r02897203t.png,28.11908759,0.8841834,0.177688643
blur_r1p5_a0p65,1.5,0.65,r03193652t.png,r03193652t.png,19.17178261,0.8469719,0.163289025
blur_r1p5_a0p65,1.5,0.65,r0341853dt.png,r0341853dt.png,21.11036693,0.88404876,0.235910147
blur_r1p5_a0p65,1.5,0.65,r0372042dt.png,r0372042dt.png,26.70977492,0.9193565,0.130046338
blur_r1p5_a0p65,1.5,0.65,r04317453t.png,r04317453t.png,24.20544194,0.91107225,0.163419873
blur_r1p5_a0p65,1.5,0.65,r0465565ct.png,r0465565ct.png,26.17495457,0.8603808,0.194776624
blur_r1p5_a0p65,1.5,0.65,r05243256t.png,r05243256t.png,21.33175297,0.8843091,0.149897635
blur_r1p5_a0p65,1.5,0.65,r05772356t.png,r05772356t.png,21.23219674,0.86840814,0.214665622
blur_r1p5_a0p65,1.5,0.65,r05839451t.png,r05839451t.png,29.38726649,0.90876085,0.12184459
blur_r1p5_a0p65,1.5,0.65,r0589558at.png,r0589558at.png,26.03969305,0.87477493,0.197367728
blur_r1p5_a0p65,1.5,0.65,r0603031et.png,r0603031et.png,23.30750859,0.7991943,0.261565357
blur_r1p5_a0p65,1.5,0.65,r068812d7t.png,r068812d7t.png,21.45524409,0.86005193,0.178640157
blur_r1p5_a0p65,1.5,0.65,r0703243bt.png,r0703243bt.png,26.54380002,0.8407363,0.208942726
blur_r1p5_a0p65,1.5,0.65,r0708431at.png,r0708431at.png,28.17507683,0.8554023,0.163223401
blur_r1p5_a0p65,1.5,0.65,r072421a1t.png,r072421a1t.png,22.03917905,0.93121004,0.133868352
blur_r1p5_a0p65,1.5,0.65,r072649fdt.png,r072649fdt.png,26.40936238,0.897857,0.169834524
blur_r1p5_a0p65,1.5,0.65,r07598392t.png,r07598392t.png,23.57419022,0.8770569,0.178755686
blur_r1p5_a0p65,1.5,0.65,r0773471dt.png,r0773471dt.png,24.27841548,0.8033877,0.275201797
blur_r1p5_a0p65,1.5,0.65,r077507cat.png,r077507cat.png,19.23883583,0.8325133,0.193895072
blur_r1p5_a0p65,1.5,0.65,r08079988t.png,r08079988t.png,22.6419463,0.866267,0.185084
blur_r1p5_a0p65,1.5,0.65,r0809811bt.png,r0809811bt.png,27.76611979,0.8410314,0.284495741
blur_r1p5_a0p65,1.5,0.65,r082626aft.png,r082626aft.png,19.69563064,0.7669861,0.229319081
blur_r1p5_a0p65,1.5,0.65,r084889d5t.png,r084889d5t.png,17.94111791,0.89027256,0.1556499
blur_r1p5_a0p65,1.5,0.65,r08788547t.png,r08788547t.png,22.14557196,0.8417023,0.219536498
blur_r1p5_a0p65,1.5,0.65,r08873591t.png,r08873591t.png,28.47146301,0.9120528,0.145608902
blur_r1p5_a0p65,1.5,0.65,r08996953t.png,r08996953t.png,27.93144916,0.9357254,0.129765734
blur_r1p5_a0p65,1.5,0.65,r0905697bt.png,r0905697bt.png,22.01286196,0.9396561,0.125840932
blur_r1p5_a0p65,1.5,0.65,r09245347t.png,r09245347t.png,25.52315583,0.805605,0.225570053
blur_r1p5_a0p65,1.5,0.65,r09445479t.png,r09445479t.png,24.73332062,0.90597105,0.15602839
blur_r1p5_a0p65,1.5,0.65,r09670876t.png,r09670876t.png,28.56700647,0.9091123,0.096909955
blur_r1p5_a0p65,1.5,0.65,r096982ddt.png,r096982ddt.png,22.61864734,0.9334037,0.115069486
blur_r1p5_a0p65,1.5,0.65,r097088c1t.png,r097088c1t.png,26.37246364,0.8707004,0.171091244
blur_r1p5_a0p65,1.5,0.65,r097555c4t.png,r097555c4t.png,22.90311936,0.9094789,0.145761251
blur_r1p5_a0p65,1.5,0.65,r104153eat.png,r104153eat.png,17.56615949,0.93295336,0.122398667
blur_r1p5_a0p65,1.5,0.65,r107730b5t.png,r107730b5t.png,27.44576827,0.8988125,0.15555875
blur_r1p5_a0p65,1.5,0.65,r108301e3t.png,r108301e3t.png,25.47682996,0.8491371,0.205692574
blur_r1p5_a0p65,1.5,0.65,r10893508t.png,r10893508t.png,23.22777813,0.81586283,0.231282324
blur_r1p5_a0p65,1.5,0.65,r10940798t.png,r10940798t.png,30.56081766,0.9181352,0.168972686
blur_r1p5_a0p65,1.5,0.65,r113402d4t.png,r113402d4t.png,24.18784919,0.8776335,0.16023396
blur_r1p5_a0p65,1.5,0.65,r1148801et.png,r1148801et.png,27.0725303,0.8887158,0.177677482
blur_r1p5_a0p65,1.5,0.65,r116825e2t.png,r116825e2t.png,25.49511276,0.8950179,0.15046975
blur_r1p5_a0p65,1.5,0.65,r11850456t.png,r11850456t.png,25.77559792,0.87049246,0.187121257
blur_r1p5_a0p65,1.5,0.65,r12133015t.png,r12133015t.png,25.66806549,0.86660045,0.206644461
blur_r1p5_a0p65,1.5,0.65,r125034a9t.png,r125034a9t.png,24.95929586,0.8922167,0.183017954
blur_r1p5_a0p65,1.5,0.65,r125442fat.png,r125442fat.png,22.38012195,0.8723193,0.165397093
blur_r1p5_a0p65,1.5,0.65,r127608abt.png,r127608abt.png,19.04125124,0.75854015,0.264918625
blur_r1p5_a0p65,1.5,0.65,r12946364t.png,r12946364t.png,22.99788875,0.9408582,0.108521998
blur_r1p5_a0p65,1.5,0.65,r1301676dt.png,r1301676dt.png,17.59562092,0.7638418,0.251890063
blur_r1p5_a0p65,1.5,0.65,r13073518t.png,r13073518t.png,24.64571007,0.8426564,0.180709943
blur_r1p5_a0p65,1.5,0.65,r1372056ct.png,r1372056ct.png,22.39400496,0.8356691,0.252973616
blur_r1p5_a0p65,1.5,0.65,r13837601t.png,r13837601t.png,15.31081132,0.83156544,0.234219551
blur_r1p5_a0p65,1.5,0.65,r13907965t.png,r13907965t.png,20.78494347,0.8986885,0.134834647
blur_r1p5_a0p65,1.5,0.65,r13928401t.png,r13928401t.png,18.53793023,0.8323423,0.132961616
blur_r1p5_a0p65,1.5,0.65,r141665bdt.png,r141665bdt.png,24.38424582,0.8857436,0.127497077
blur_r1p5_a0p65,1.5,0.65,r141669e5t.png,r141669e5t.png,22.30753061,0.6936919,0.336574048
blur_r1p5_a0p65,1.5,0.65,r1419078bt.png,r1419078bt.png,26.37470502,0.8248779,0.211028144
blur_r1p5_a0p65,1.5,0.65,r142335f0t.png,r142335f0t.png,18.94226705,0.86089873,0.203303933
blur_r1p5_a0p65,1.5,0.65,r142787e2t.png,r142787e2t.png,26.6458209,0.92414886,0.123818442
blur_r1p5_a0p65,1.5,0.65,r14289905t.png,r14289905t.png,25.57592938,0.82864636,0.15352422
blur_r1p5_a0p65,1.5,0.65,r145215fft.png,r145215fft.png,24.28648384,0.83405924,0.285417736
blur_r1p5_a0p65,1.5,0.65,r145221d9t.png,r145221d9t.png,19.82078602,0.8084436,0.274392784
blur_r1p5_a0p65,1.5,0.65,r146771d7t.png,r146771d7t.png,24.3301714,0.8627102,0.131640688
blur_r1p5_a0p65,1.5,0.65,r150058a4t.png,r150058a4t.png,17.64611157,0.862113,0.203931481
blur_r1p5_a0p65,1.5,0.65,r15885978t.png,r15885978t.png,26.32791513,0.9046417,0.199166775
blur_r1p5_a0p65,1.5,0.65,r15919202t.png,r15919202t.png,20.81511827,0.87773824,0.232491523
blur_r1p5_a0p65,1.5,0.65,r1602555bt.png,r1602555bt.png,22.13905638,0.8813846,0.15367347
blur_r1p5_a0p65,1.5,0.65,r163317d6t.png,r163317d6t.png,24.19179449,0.8882082,0.171544492
blur_r1p5_a0p65,1.5,0.65,r163967d4t.png,r163967d4t.png,23.28892659,0.88508743,0.121004358
blur_r1p5_a0p65,1.5,0.65,r16422663t.png,r16422663t.png,23.71703008,0.95130587,0.11327289
blur_r1p5_a0p65,1.5,0.65,r16509308t.png,r16509308t.png,18.96790358,0.887894,0.128510863
blur_r1p5_a0p65,1.5,0.65,r165355c0t.png,r165355c0t.png,26.80352817,0.9107478,0.134609699
blur_r1p5_a0p65,1.5,0.65,r16654024t.png,r16654024t.png,22.83051445,0.8571644,0.101318382
blur_r1p5_a0p65,1.5,0.65,r1683028at.png,r1683028at.png,16.29506008,0.7958966,0.190698236
blur_r1p5_a0p65,1.5,0.65,r1694427et.png,r1694427et.png,12.74056977,0.8535786,0.167986155
blur_r1p5_a0p65,1.5,0.65,r170632f5t.png,r170632f5t.png,22.50989769,0.78538084,0.271915793
blur_r1p5_a0p65,1.5,0.65,r17217693t.png,r17217693t.png,23.10075111,0.7248456,0.275587857
blur_r1p5_a0p65,1.5,0.65,r181768b7t.png,r181768b7t.png,17.19489729,0.8723054,0.163863957
blur_r1p5_a0p65,1.5,0.65,r1824034et.png,r1824034et.png,22.04553392,0.8944786,0.151097462
blur_r1p5_a0p65,1.5,0.65,r185929e9t.png,r185929e9t.png,18.09598011,0.80517024,0.306085795
blur_r1p5_a0p65,1.5,0.65,r18791531t.png,r18791531t.png,22.15347569,0.8249695,0.236655235
blur_r1p5_a0p65,1.5,0.65,r18798194t.png,r18798194t.png,23.01560905,0.8644378,0.18145822
blur_r1p5_a0p65,1.5,0.65,r1889220ft.png,r1889220ft.png,23.52846622,0.87260026,0.152267814
blur_r1p5_a0p65,1.5,0.65,r18990432t.png,r18990432t.png,25.85579097,0.9182709,0.129331693
blur_r1p5_a0p65,1.5,0.65,r1904147dt.png,r1904147dt.png,23.90000251,0.9196853,0.138939232
blur_r1p5_a0p65,1.5,0.65,r191488c6t.png,r191488c6t.png,26.41565229,0.9707683,0.091886267
blur_r1p5_a0p65,1.5,0.65,r1915909et.png,r1915909et.png,26.46997847,0.8809317,0.189349517
blur_r1p5_a0p65,1.5,0.65,r19183258t.png,r19183258t.png,17.66897285,0.8728404,0.158731133
blur_r1p5_a0p65,1.5,0.65,r197770adt.png,r197770adt.png,24.12449544,0.7465568,0.347569942
blur_r2p0_a0p65,2,0.65,r00816405t.png,r00816405t.png,20.93201311,0.7663143,0.273075372
blur_r2p0_a0p65,2,0.65,r00869422t.png,r00869422t.png,18.86802435,0.7135839,0.212974161
blur_r2p0_a0p65,2,0.65,r00879054t.png,r00879054t.png,22.51024481,0.8722759,0.179657042
blur_r2p0_a0p65,2,0.65,r01058910t.png,r01058910t.png,12.86736325,0.8135519,0.233007431
blur_r2p0_a0p65,2,0.65,r01170470t.png,r01170470t.png,26.49751427,0.8810937,0.153799504
blur_r2p0_a0p65,2,0.65,r01474187t.png,r01474187t.png,20.82861191,0.7651815,0.245194614
blur_r2p0_a0p65,2,0.65,r0150031ft.png,r0150031ft.png,21.9041486,0.87441844,0.154797897
blur_r2p0_a0p65,2,0.65,r01559391t.png,r01559391t.png,17.25164419,0.7040445,0.312682599
blur_r2p0_a0p65,2,0.65,r02189767t.png,r02189767t.png,24.19688207,0.8144812,0.230164826
blur_r2p0_a0p65,2,0.65,r02354285t.png,r02354285t.png,26.34011643,0.79995745,0.255834758
blur_r2p0_a0p65,2,0.65,r02508493t.png,r02508493t.png,24.27381742,0.8661966,0.222750962
blur_r2p0_a0p65,2,0.65,r0287344at.png,r0287344at.png,24.72735178,0.8483231,0.199901909
blur_r2p0_a0p65,2,0.65,r02897203t.png,r02897203t.png,27.63698879,0.8574524,0.188698933
blur_r2p0_a0p65,2,0.65,r03193652t.png,r03193652t.png,19.07169027,0.8325791,0.18453598
blur_r2p0_a0p65,2,0.65,r0341853dt.png,r0341853dt.png,21.05118695,0.86221045,0.259539247
blur_r2p0_a0p65,2,0.65,r0372042dt.png,r0372042dt.png,26.43028627,0.9076686,0.153391391
blur_r2p0_a0p65,2,0.65,r04317453t.png,r04317453t.png,23.98217333,0.8926065,0.187330723
blur_r2p0_a0p65,2,0.65,r0465565ct.png,r0465565ct.png,25.4380792,0.8298777,0.230106294
blur_r2p0_a0p65,2,0.65,r05243256t.png,r05243256t.png,21.26783966,0.864085,0.16414763
blur_r2p0_a0p65,2,0.65,r05772356t.png,r05772356t.png,21.02136254,0.8421822,0.234731868
blur_r2p0_a0p65,2,0.65,r05839451t.png,r05839451t.png,28.82939959,0.88901645,0.144784749
blur_r2p0_a0p65,2,0.65,r0589558at.png,r0589558at.png,25.52773491,0.8442692,0.221563786
blur_r2p0_a0p65,2,0.65,r0603031et.png,r0603031et.png,22.9509492,0.76753306,0.297692239
blur_r2p0_a0p65,2,0.65,r068812d7t.png,r068812d7t.png,21.33775898,0.84470123,0.195582911
blur_r2p0_a0p65,2,0.65,r0703243bt.png,r0703243bt.png,25.81673586,0.80294037,0.25269872
blur_r2p0_a0p65,2,0.65,r0708431at.png,r0708431at.png,27.38595451,0.82457733,0.189926729
blur_r2p0_a0p65,2,0.65,r072421a1t.png,r072421a1t.png,21.96064428,0.92676824,0.148229182
blur_r2p0_a0p65,2,0.65,r072649fdt.png,r072649fdt.png,25.78833112,0.87105864,0.186133176
blur_r2p0_a0p65,2,0.65,r07598392t.png,r07598392t.png,23.25829253,0.86066,0.196373492
blur_r2p0_a0p65,2,0.65,r0773471dt.png,r0773471dt.png,24.03531865,0.7714667,0.320681244
blur_r2p0_a0p65,2,0.65,r077507cat.png,r077507cat.png,19.11875945,0.8105356,0.210185885
blur_r2p0_a0p65,2,0.65,r08079988t.png,r08079988t.png,22.48496218,0.84088176,0.208073065
blur_r2p0_a0p65,2,0.65,r0809811bt.png,r0809811bt.png,27.3917097,0.82049114,0.3148278
blur_r2p0_a0p65,2,0.65,r082626aft.png,r082626aft.png,19.56238181,0.7499685,0.245875999
blur_r2p0_a0p65,2,0.65,r084889d5t.png,r084889d5t.png,17.94399956,0.883662,0.153840572
blur_r2p0_a0p65,2,0.65,r08788547t.png,r08788547t.png,21.77176564,0.8160464,0.242229894
blur_r2p0_a0p65,2,0.65,r08873591t.png,r08873591t.png,27.64145742,0.8979723,0.170207277
blur_r2p0_a0p65,2,0.65,r08996953t.png,r08996953t.png,27.50371459,0.9171693,0.165508747
blur_r2p0_a0p65,2,0.65,r0905697bt.png,r0905697bt.png,21.96139328,0.931801,0.145310134
blur_r2p0_a0p65,2,0.65,r09245347t.png,r09245347t.png,25.00897943,0.7797117,0.254111201
blur_r2p0_a0p65,2,0.65,r09445479t.png,r09445479t.png,24.15934979,0.88091856,0.174367681
blur_r2p0_a0p65,2,0.65,r09670876t.png,r09670876t.png,27.83874131,0.88874704,0.108163416
blur_r2p0_a0p65,2,0.65,r096982ddt.png,r096982ddt.png,22.56481642,0.9229133,0.126657426
blur_r2p0_a0p65,2,0.65,r097088c1t.png,r097088c1t.png,25.51615079,0.83881027,0.191290364
blur_r2p0_a0p65,2,0.65,r097555c4t.png,r097555c4t.png,22.73606034,0.8868847,0.169625968
blur_r2p0_a0p65,2,0.65,r104153eat.png,r104153eat.png,17.57571915,0.9301765,0.138410106
blur_r2p0_a0p65,2,0.65,r107730b5t.png,r107730b5t.png,26.73977458,0.87506205,0.16981028
blur_r2p0_a0p65,2,0.65,r108301e3t.png,r108301e3t.png,24.55795823,0.81468314,0.233559474
blur_r2p0_a0p65,2,0.65,r10893508t.png,r10893508t.png,22.8601829,0.79204845,0.248174354
blur_r2p0_a0p65,2,0.65,r10940798t.png,r10940798t.png,30.07681403,0.9039111,0.19433704
blur_r2p0_a0p65,2,0.65,r113402d4t.png,r113402d4t.png,23.82661718,0.8558814,0.180792913
blur_r2p0_a0p65,2,0.65,r1148801et.png,r1148801et.png,26.50731803,0.8737796,0.194658771
blur_r2p0_a0p65,2,0.65,r116825e2t.png,r116825e2t.png,24.87557962,0.8654017,0.183212116
blur_r2p0_a0p65,2,0.65,r11850456t.png,r11850456t.png,25.15987577,0.8417676,0.225022584
blur_r2p0_a0p65,2,0.65,r12133015t.png,r12133015t.png,24.97772131,0.8415838,0.242247432
blur_r2p0_a0p65,2,0.65,r125034a9t.png,r125034a9t.png,24.3326351,0.86048156,0.205407903
blur_r2p0_a0p65,2,0.65,r125442fat.png,r125442fat.png,21.89716685,0.8367141,0.172244012
blur_r2p0_a0p65,2,0.65,r127608abt.png,r127608abt.png,18.95191536,0.74287367,0.294723094
blur_r2p0_a0p65,2,0.65,r12946364t.png,r12946364t.png,22.93515034,0.9321745,0.116579384
blur_r2p0_a0p65,2,0.65,r1301676dt.png,r1301676dt.png,17.48648159,0.74629766,0.276696146
blur_r2p0_a0p65,2,0.65,r13073518t.png,r13073518t.png,23.90603025,0.8083215,0.202124834
blur_r2p0_a0p65,2,0.65,r1372056ct.png,r1372056ct.png,22.21964219,0.8135305,0.282234251
blur_r2p0_a0p65,2,0.65,r13837601t.png,r13837601t.png,15.29663125,0.82264566,0.252573609
blur_r2p0_a0p65,2,0.65,r13907965t.png,r13907965t.png,20.51452822,0.8780389,0.148073867
blur_r2p0_a0p65,2,0.65,r13928401t.png,r13928401t.png,18.33141002,0.7943055,0.149422109
blur_r2p0_a0p65,2,0.65,r141665bdt.png,r141665bdt.png,23.86695601,0.8662338,0.137068689
blur_r2p0_a0p65,2,0.65,r141669e5t.png,r141669e5t.png,22.00507289,0.6765352,0.355957508
blur_r2p0_a0p65,2,0.65,r1419078bt.png,r1419078bt.png,25.61114038,0.7954602,0.228250504
blur_r2p0_a0p65,2,0.65,r142335f0t.png,r142335f0t.png,18.86018353,0.8354082,0.227117121
blur_r2p0_a0p65,2,0.65,r142787e2t.png,r142787e2t.png,26.14251359,0.9031315,0.146318212
blur_r2p0_a0p65,2,0.65,r14289905t.png,r14289905t.png,25.08928734,0.8003251,0.181125939
blur_r2p0_a0p65,2,0.65,r145215fft.png,r145215fft.png,23.5548355,0.7936943,0.321282089
blur_r2p0_a0p65,2,0.65,r145221d9t.png,r145221d9t.png,19.55749957,0.7760539,0.297079742
blur_r2p0_a0p65,2,0.65,r146771d7t.png,r146771d7t.png,23.99489786,0.84946585,0.150229797
blur_r2p0_a0p65,2,0.65,r150058a4t.png,r150058a4t.png,17.6168315,0.8515647,0.220159039
blur_r2p0_a0p65,2,0.65,r15885978t.png,r15885978t.png,26.17332395,0.8918548,0.218108833
blur_r2p0_a0p65,2,0.65,r15919202t.png,r15919202t.png,20.63315534,0.8469711,0.268369466
blur_r2p0_a0p65,2,0.65,r1602555bt.png,r1602555bt.png,21.93136435,0.86042684,0.173463851
blur_r2p0_a0p65,2,0.65,r163317d6t.png,r163317d6t.png,23.94611492,0.8664897,0.197317451
blur_r2p0_a0p65,2,0.65,r163967d4t.png,r163967d4t.png,23.00693271,0.8668103,0.136828259
blur_r2p0_a0p65,2,0.65,r16422663t.png,r16422663t.png,23.47946004,0.94131047,0.120223857
blur_r2p0_a0p65,2,0.65,r16509308t.png,r16509308t.png,18.89623971,0.8723944,0.145099729
blur_r2p0_a0p65,2,0.65,r165355c0t.png,r165355c0t.png,26.46176604,0.8879838,0.152665704
blur_r2p0_a0p65,2,0.65,r16654024t.png,r16654024t.png,22.61683515,0.8391517,0.116815746
blur_r2p0_a0p65,2,0.65,r1683028at.png,r1683028at.png,16.2810508,0.78262466,0.206878781
blur_r2p0_a0p65,2,0.65,r1694427et.png,r1694427et.png,12.74723807,0.85154104,0.172719106
blur_r2p0_a0p65,2,0.65,r170632f5t.png,r170632f5t.png,22.00235475,0.7513215,0.295464367
blur_r2p0_a0p65,2,0.65,r17217693t.png,r17217693t.png,22.70055448,0.6938737,0.296505541
blur_r2p0_a0p65,2,0.65,r181768b7t.png,r181768b7t.png,17.2120822,0.85908794,0.187664226
blur_r2p0_a0p65,2,0.65,r1824034et.png,r1824034et.png,21.73773131,0.86956877,0.196124703
blur_r2p0_a0p65,2,0.65,r185929e9t.png,r185929e9t.png,17.78381017,0.76272154,0.312733352
blur_r2p0_a0p65,2,0.65,r18791531t.png,r18791531t.png,21.79142582,0.7998279,0.26802218
blur_r2p0_a0p65,2,0.65,r18798194t.png,r18798194t.png,22.71808389,0.84012634,0.20142439
blur_r2p0_a0p65,2,0.65,r1889220ft.png,r1889220ft.png,23.46876107,0.8546574,0.188658074
blur_r2p0_a0p65,2,0.65,r18990432t.png,r18990432t.png,25.22741541,0.89646983,0.151106954
blur_r2p0_a0p65,2,0.65,r1904147dt.png,r1904147dt.png,23.71183242,0.9029093,0.157836005
blur_r2p0_a0p65,2,0.65,r191488c6t.png,r191488c6t.png,26.34158155,0.9629701,0.106423184
blur_r2p0_a0p65,2,0.65,r1915909et.png,r1915909et.png,25.81206986,0.8504381,0.2110309
blur_r2p0_a0p65,2,0.65,r19183258t.png,r19183258t.png,17.59785506,0.85105944,0.186871976
blur_r2p0_a0p65,2,0.65,r197770adt.png,r197770adt.png,23.60990161,0.71532303,0.385086715
blur_r1p0_a1p0,1,1,r00816405t.png,r00816405t.png,20.83390065,0.73271185,0.388986319
blur_r1p0_a1p0,1,1,r00869422t.png,r00869422t.png,18.83293861,0.6949506,0.273218542
blur_r1p0_a1p0,1,1,r00879054t.png,r00879054t.png,22.42073003,0.8553271,0.257976174
blur_r1p0_a1p0,1,1,r01058910t.png,r01058910t.png,12.8417919,0.8199777,0.30601424
blur_r1p0_a1p0,1,1,r01170470t.png,r01170470t.png,26.34918837,0.8649032,0.243218124
blur_r1p0_a1p0,1,1,r01474187t.png,r01474187t.png,20.62112298,0.7287558,0.436562836
blur_r1p0_a1p0,1,1,r0150031ft.png,r0150031ft.png,21.7190121,0.83980817,0.258460253
blur_r1p0_a1p0,1,1,r01559391t.png,r01559391t.png,17.19546341,0.6740748,0.392196953
blur_r1p0_a1p0,1,1,r02189767t.png,r02189767t.png,24.02747708,0.8036015,0.31071192
blur_r1p0_a1p0,1,1,r02354285t.png,r02354285t.png,25.99263589,0.7778047,0.330934465
blur_r1p0_a1p0,1,1,r02508493t.png,r02508493t.png,24.07397974,0.84562594,0.368257672
blur_r1p0_a1p0,1,1,r0287344at.png,r0287344at.png,25.25301335,0.8472884,0.299229175
blur_r1p0_a1p0,1,1,r02897203t.png,r02897203t.png,27.4379937,0.8404496,0.288337409
blur_r1p0_a1p0,1,1,r03193652t.png,r03193652t.png,19.17975831,0.841403,0.191153288
blur_r1p0_a1p0,1,1,r0341853dt.png,r0341853dt.png,20.91781369,0.84318966,0.335182369
blur_r1p0_a1p0,1,1,r0372042dt.png,r0372042dt.png,26.71156944,0.91965896,0.149067357
blur_r1p0_a1p0,1,1,r04317453t.png,r04317453t.png,24.16431979,0.89596623,0.229383305
blur_r1p0_a1p0,1,1,r0465565ct.png,r0465565ct.png,25.0021268,0.79426265,0.359535307
blur_r1p0_a1p0,1,1,r05243256t.png,r05243256t.png,21.04607527,0.830661,0.266388476
blur_r1p0_a1p0,1,1,r05772356t.png,r05772356t.png,20.87030088,0.8043211,0.369476855
blur_r1p0_a1p0,1,1,r05839451t.png,r05839451t.png,28.61257966,0.8770966,0.182797775
blur_r1p0_a1p0,1,1,r0589558at.png,r0589558at.png,25.71343735,0.84861565,0.291941553
blur_r1p0_a1p0,1,1,r0603031et.png,r0603031et.png,23.14270224,0.7735531,0.373521596
blur_r1p0_a1p0,1,1,r068812d7t.png,r068812d7t.png,21.28484808,0.83883315,0.247252882
blur_r1p0_a1p0,1,1,r0703243bt.png,r0703243bt.png,25.33921726,0.75476074,0.388720453
blur_r1p0_a1p0,1,1,r0708431at.png,r0708431at.png,27.17971543,0.8071761,0.264218807
blur_r1p0_a1p0,1,1,r072421a1t.png,r072421a1t.png,22.08982658,0.92956525,0.142090604
blur_r1p0_a1p0,1,1,r072649fdt.png,r072649fdt.png,25.92266572,0.87372357,0.271180868
blur_r1p0_a1p0,1,1,r07598392t.png,r07598392t.png,23.38037484,0.858861,0.256149769
blur_r1p0_a1p0,1,1,r0773471dt.png,r0773471dt.png,23.90658878,0.7298222,0.389901638
blur_r1p0_a1p0,1,1,r077507cat.png,r077507cat.png,19.0300611,0.7933429,0.325030982
blur_r1p0_a1p0,1,1,r08079988t.png,r08079988t.png,22.38174752,0.8297871,0.313916177
blur_r1p0_a1p0,1,1,r0809811bt.png,r0809811bt.png,27.42618816,0.81551,0.377486557
blur_r1p0_a1p0,1,1,r082626aft.png,r082626aft.png,19.57436936,0.7470873,0.315607935
blur_r1p0_a1p0,1,1,r084889d5t.png,r084889d5t.png,17.89159434,0.8688841,0.241483182
blur_r1p0_a1p0,1,1,r08788547t.png,r08788547t.png,21.69176162,0.7886918,0.332707286
blur_r1p0_a1p0,1,1,r08873591t.png,r08873591t.png,28.31564647,0.90656155,0.176344007
blur_r1p0_a1p0,1,1,r08996953t.png,r08996953t.png,27.3123618,0.9089684,0.188731238
blur_r1p0_a1p0,1,1,r0905697bt.png,r0905697bt.png,22.04114852,0.9367052,0.146199778
blur_r1p0_a1p0,1,1,r09245347t.png,r09245347t.png,25.02572579,0.7752843,0.320823908
blur_r1p0_a1p0,1,1,r09445479t.png,r09445479t.png,24.5318661,0.88575864,0.26996088
blur_r1p0_a1p0,1,1,r09670876t.png,r09670876t.png,27.56888246,0.8656912,0.197823778
blur_r1p0_a1p0,1,1,r096982ddt.png,r096982ddt.png,22.42321526,0.9040802,0.191199899
blur_r1p0_a1p0,1,1,r097088c1t.png,r097088c1t.png,25.56149133,0.8355732,0.28468886
blur_r1p0_a1p0,1,1,r097555c4t.png,r097555c4t.png,22.74457341,0.8838101,0.222930938
blur_r1p0_a1p0,1,1,r104153eat.png,r104153eat.png,17.5228085,0.9280146,0.143099099
blur_r1p0_a1p0,1,1,r107730b5t.png,r107730b5t.png,26.43367196,0.86278564,0.295172274
blur_r1p0_a1p0,1,1,r108301e3t.png,r108301e3t.png,24.53352606,0.799644,0.353933841
blur_r1p0_a1p0,1,1,r10893508t.png,r10893508t.png,22.62144955,0.75451064,0.370704323
blur_r1p0_a1p0,1,1,r10940798t.png,r10940798t.png,30.00997988,0.8956332,0.238734007
